LAT,LON,averageSignal,radio,Network,MCC,MNC,TAC,CID,RANGE
34.24919128418,-6.5952301025391,0,LTE,IAM,604,1,255,25806851,1000
33.540573120117,-7.5345611572266,0,LTE,IAM,604,1,255,51235587,1000
34.254684448242,-6.5869903564453,0,LTE,IAM,604,1,255,25810689,1000
34.253311157227,-6.5938568115234,0,LTE,IAM,604,1,255,25611523,1000
33.569412231445,-7.6540374755859,0,LTE,IAM,604,1,255,51343362,1000
31.648178100586,-8.0495452880859,0,LTE,IAM,604,1,255,102462722,1000
33.537826538086,-7.7268218994141,0,LTE,IAM,604,1,255,51443971,1000
33.573532104492,-7.5702667236328,0,LTE,IAM,604,1,255,51321347,1000
33.460922241211,-7.6334381103516,0,LTE,IAM,604,1,255,51403265,1000
33.585891723633,-7.5812530517578,0,LTE,IAM,604,1,255,51258373,1000
33.606491088867,-7.6512908935547,0,LTE,IAM,604,1,255,51294465,1000
33.511734008789,-7.6856231689453,0,LTE,IAM,604,1,255,51462401,1000
33.55842590332,-7.6869964599609,0,LTE,IAM,604,1,255,51426050,1000
33.56803894043,-7.5249481201172,0,LTE,IAM,604,1,255,51321601,1000
33.54606628418,-7.6430511474609,0,LTE,IAM,604,1,255,51404034,1000
33.613357543945,-7.5551605224609,0,LTE,IAM,604,1,255,51364867,1000
33.504867553711,-7.6718902587891,0,LTE,IAM,604,1,255,51246083,1000
31.659164428711,-8.0028533935547,0,LTE,IAM,604,1,255,102419716,1000
33.570785522461,-7.7034759521484,0,LTE,IAM,604,1,255,51428866,1000
33.577651977539,-7.6183319091797,0,LTE,IAM,604,1,255,51370499,1000
33.510360717773,-7.6073455810547,0,LTE,IAM,604,1,255,51354114,1000
33.52409362793,-7.6856231689453,0,LTE,IAM,604,1,255,51443202,1000
33.552932739258,-7.6911163330078,0,LTE,IAM,604,1,255,51396099,1000
33.511734008789,-7.6526641845703,0,LTE,IAM,604,1,255,51262467,1000
33.577651977539,-7.6197052001953,0,LTE,IAM,604,1,255,51317762,1000
33.569412231445,-7.5414276123047,0,LTE,IAM,604,1,255,51296770,1000
33.569412231445,-7.7103424072266,0,LTE,IAM,604,1,255,51342595,1000
33.573532104492,-7.5812530517578,0,LTE,IAM,604,1,255,51283714,1000
33.554306030273,-7.7323150634766,0,LTE,IAM,604,1,255,51471875,1000
32.332077026367,-6.3631439208984,0,LTE,IAM,604,1,1171,180481310,1000
33.585891723633,-7.4837493896484,0,LTE,IAM,604,1,4011,51247874,1000
32.893753051758,-6.9124603271484,0,LTE,IAM,604,1,1461,180505876,1000
33.592758178711,-7.6114654541016,0,LTE,IAM,604,1,4011,51271681,1000
30.414962768555,-9.5890045166016,0,LTE,IAM,604,1,255,204801539,1000
32.498245239258,-6.6872406005859,0,LTE,IAM,604,1,1172,180531220,1000
32.334823608398,-6.3494110107422,0,LTE,IAM,604,1,1171,180481044,1000
33.61198425293,-7.4947357177734,0,LTE,IAM,604,1,4011,51248642,1000
33.619537,-7.500916,0,LTE,IAM,604,1,4011,51248641,1000
32.888259887695,-6.9179534912109,0,LTE,IAM,604,1,1461,180507422,1000
33.006362915039,-7.6210784912109,0,LTE,IAM,604,1,255,179215619,1000
30.386123657227,-9.4873809814453,0,LTE,IAM,604,1,255,204853249,1000
33.584518432617,-7.5757598876953,0,LTE,IAM,604,1,4011,51261698,1000
33.996505737305,-4.9925994873047,0,LTE,IAM,604,1,255,153623050,1000
32.893753051758,-6.9124603271484,0,LTE,IAM,604,1,1461,180507402,1000
32.323837280273,-6.3809967041016,0,LTE,IAM,604,1,1171,180482078,1000
33.628311,-7.459488,0,LTE,IAM,604,1,4011,51221763,1000
33.720474243164,-7.3381805419922,0,LTE,IAM,604,1,4011,51418882,1000
33.690262,-7.378349,0,LTE,IAM,604,1,4011,51417089,1000
33.644806,-7.423599,0,LTE,IAM,604,1,4011,51276290,1000
33.620936,-7.471635,0,LTE,IAM,604,1,4011,51343874,1000
33.598251342773,-7.4906158447266,0,LTE,IAM,604,1,4011,51344387,1000
33.639450073242,-7.4356842041016,0,LTE,IAM,604,1,4011,51301891,1000
33.613406,-7.484286,0,LTE,IAM,604,1,4011,51400195,1000
33.702621459961,-7.3725128173828,0,LTE,IAM,604,1,4011,51418114,1000
33.56803894043,-7.4658966064453,0,LTE,IAM,604,1,4011,51371009,1000
33.680543,-7.371879,0,LTE,IAM,604,1,4011,51412994,1000
33.618850708008,-7.4919891357422,0,LTE,IAM,604,1,4011,51338499,1000
33.597183,-7.470474,0,LTE,IAM,604,1,4011,51342338,1000
33.672867,-7.385445,0,LTE,IAM,604,1,4011,51417346,1000
33.692616,-7.35466,0,LTE,IAM,604,1,4011,51415041,1000
33.616104,-7.499771,0,LTE,IAM,604,1,4011,51284482,1000
33.616104125977,-7.5002288818359,0,LTE,IAM,604,1,4011,51284483,1000
30.40397644043,-9.5629119873047,0,LTE,IAM,604,1,4021,204824067,1000
33.675842,-7.403069,0,LTE,IAM,604,1,4011,51424515,1000
33.702646,-7.347918,0,LTE,IAM,604,1,4011,51422467,1000
33.687859,-7.398262,0,LTE,IAM,604,1,4011,51424513,1000
30.409469604492,-9.5670318603516,0,LTE,IAM,604,1,4021,204823041,1000
30.384750366211,-9.5024871826172,0,LTE,IAM,604,1,4021,204826369,1000
30.397109985352,-9.5560455322266,0,LTE,IAM,604,1,4021,204824066,1000
30.384750366211,-9.5711517333984,0,LTE,IAM,604,1,4021,204824322,1000
30.395736694336,-9.5450592041016,0,LTE,IAM,604,1,4021,204827650,1000
33.739451,-7.301351,0,LTE,IAM,604,1,4011,179862018,1000
33.703537,-7.403183,0,LTE,IAM,604,1,4011,51424259,1000
30.40397644043,-9.5587921142578,0,LTE,IAM,604,1,4021,204824065,1000
33.706741333008,-7.3986053466797,0,LTE,IAM,604,1,4011,51424002,1000
30.40397644043,-9.5546722412109,0,LTE,IAM,604,1,4021,204825345,1000
30.40397644043,-9.5450592041016,0,LTE,IAM,604,1,4021,204828929,1000
30.404892,-9.536362,0,LTE,IAM,604,1,4021,204826881,1000
33.555679321289,-7.4906158447266,0,LTE,IAM,604,1,4011,51453955,1000
33.598251342773,-7.4988555908203,0,LTE,IAM,604,1,4011,51468033,1000
30.402603149414,-9.5491790771484,0,LTE,IAM,604,1,4021,204828934,1000
33.684768676758,-7.3725128173828,0,LTE,IAM,604,1,4011,51421955,1000
30.406723022461,-9.5807647705078,0,LTE,IAM,604,1,4021,204878339,1000
30.392990112305,-9.5848846435547,0,LTE,IAM,604,1,4022,204813059,1000
30.39093,-9.51416,0,LTE,IAM,604,1,4021,204832770,1000
30.408096313477,-9.5574188232422,0,LTE,IAM,604,1,4022,204809986,1000
30.409469604492,-9.5587921142578,0,LTE,IAM,604,1,4022,204803587,1000
30.391616821289,-9.5313262939453,0,LTE,IAM,604,1,4021,204833795,1000
30.391616821289,-9.5890045166016,0,LTE,IAM,604,1,4021,204925697,1000
27.938919067383,-12.927474975586,0,LTE,IAM,604,1,4021,204929025,1000
30.42594909668,-9.5601654052734,0,LTE,IAM,604,1,4022,204815876,1000
30.41633605957,-9.5670318603516,0,LTE,IAM,604,1,4022,204804866,1000
30.387496948242,-9.5285797119141,0,LTE,IAM,604,1,4021,204831235,1000
30.39299,-9.578018,0,LTE,IAM,604,1,4021,204948227,1000
30.388870239258,-9.5560455322266,0,LTE,IAM,604,1,4021,204925699,1000
30.379257202148,-9.5052337646484,0,LTE,IAM,604,1,4021,204831746,1000
30.406772,-9.536319,0,LTE,IAM,604,1,4021,204929538,1000
30.435562,-9.564629,0,LTE,IAM,604,1,4022,204819458,1000
30.421143,-9.578705,0,LTE,IAM,604,1,4031,204815107,1000
30.417039,-9.595786,0,LTE,IAM,604,1,4031,204804098,1000
30.423203,-9.579391,0,LTE,IAM,604,1,4031,204809731,1000
30.418891,-9.604188,0,LTE,IAM,604,1,4031,204813828,1144
30.411007,-9.602849,0,LTE,IAM,604,1,4031,204806150,1770
30.415844,-9.578062,0,LTE,IAM,604,1,4031,204804357,1000
30.390243530273,-9.5890045166016,0,LTE,IAM,604,1,4031,204821253,1000
30.415878,-9.599533,0,LTE,IAM,604,1,4031,204817410,1000
30.430068969727,-9.5780181884766,0,LTE,IAM,604,1,4031,204807683,1000
30.410468,-9.598992,0,LTE,IAM,604,1,4031,204806149,1000
30.423202514648,-9.5944976806641,0,LTE,IAM,604,1,4031,204809217,1000
30.414962768555,-9.5931243896484,0,LTE,IAM,604,1,4031,204816131,1000
30.391616821289,-9.5890045166016,0,LTE,IAM,604,1,4031,204821251,1000
30.412216,-9.601707,0,LTE,IAM,604,1,4031,204806145,1000
30.395736694336,-9.5807647705078,0,LTE,IAM,604,1,4022,204822275,1000
30.435562133789,-9.6411895751953,0,LTE,IAM,604,1,4032,204800258,1000
33.585891723633,-7.6087188720703,0,LTE,IAM,604,1,4041,51260418,1000
28.989486694336,-10.062789916992,0,LTE,IAM,604,1,4031,204901633,1000
30.431442260742,-9.6398162841797,0,LTE,IAM,604,1,4032,204801793,1000
30.392990112305,-9.5876312255859,0,LTE,IAM,604,1,4031,204822018,1000
30.423889,-9.625397,0,LTE,IAM,604,1,4032,204800770,1000
30.423203,-9.602509,0,LTE,IAM,604,1,4032,204814341,1000
30.422653,-9.605484,0,LTE,IAM,604,1,4032,204814342,1000
33.587265014648,-7.6169586181641,0,LTE,IAM,604,1,4041,51218947,1000
28.985366821289,-10.05729675293,0,LTE,IAM,604,1,4031,204895234,1000
30.545769,-9.718781,0,LTE,IAM,604,1,4031,204876035,1000
30.423202514648,-9.6068572998047,0,LTE,IAM,604,1,4032,204811521,1000
30.431777,-9.572175,0,LTE,IAM,604,1,4031,204924162,1000
33.597031,-7.612839,0,LTE,IAM,604,1,4041,51252737,1000
33.598251,-7.611328,0,LTE,IAM,604,1,4041,51251714,1000
33.595432,-7.614284,0,LTE,IAM,604,1,4041,51252742,1000
28.434677124023,-11.103744506836,0,LTE,IAM,604,1,4031,204890369,1000
30.457534790039,-9.6604156494141,0,LTE,IAM,604,1,4032,204801027,1000
28.436050415039,-11.09001159668,0,LTE,IAM,604,1,4031,204882945,1000
33.588638305664,-7.6128387451172,0,LTE,IAM,604,1,4041,51277315,1000
33.585205,-7.598419,0,LTE,IAM,604,1,4041,51281154,1000
33.577995,-7.615585,0,LTE,IAM,604,1,4041,51406849,1000
33.584518432617,-7.6155853271484,0,LTE,IAM,604,1,4041,51376130,1000
33.581771850586,-7.6100921630859,0,LTE,IAM,604,1,4041,51337218,1000
34.040451049805,-5.0049591064453,0,LTE,IAM,604,1,1,25602059,1000
33.565292358398,-7.5881195068359,0,LTE,IAM,604,1,255,51234306,1000
33.396377563477,-7.5881195068359,0,LTE,IAM,604,1,255,51214081,1000
34.250564575195,-6.6089630126953,0,LTE,IAM,604,1,255,25618946,1000
34.048690795898,-4.9953460693359,0,LTE,IAM,604,1,255,25602061,1000
34.036331176758,-5.0035858154297,0,LTE,IAM,604,1,1,1546,1000
34.254684448242,-6.6199493408203,0,LTE,IAM,604,1,255,25623811,1000
34.260177612305,-6.5911102294922,0,LTE,IAM,604,1,255,25621250,1000
33.511734008789,-7.6485443115234,0,LTE,IAM,604,1,255,51218433,1000
33.585891723633,-7.6224517822266,0,LTE,IAM,604,1,255,51236356,1000
34.254684448242,-6.5952301025391,0,LTE,IAM,604,1,255,25621506,1000
32.330703735352,-6.3658905029297,0,LTE,IAM,604,1,117,6925237,1000
33.569412231445,-7.6169586181641,0,LTE,IAM,604,1,255,51212801,1000
34.250564575195,-6.6130828857422,0,LTE,IAM,604,1,255,25612803,1000
34.253311157227,-6.5952301025391,0,LTE,IAM,604,1,255,25812228,1000
34.253311157227,-6.5938568115234,0,LTE,IAM,604,1,255,25621763,1000
33.561172485352,-7.4947357177734,0,LTE,IAM,604,1,255,51453955,1000
33.543319702148,-7.5867462158203,0,LTE,IAM,604,1,255,51290113,1000
33.60237121582,-7.5922393798828,0,LTE,IAM,604,1,255,51289857,1000
33.373031616211,-7.5675201416016,0,LTE,IAM,604,1,255,51455489,1000
34.006118774414,-4.9925994873047,0,LTE,IAM,604,1,255,153617162,1000
33.541946411133,-7.6416778564453,0,LTE,IAM,604,1,255,51351041,1000
33.573532104492,-7.5922393798828,0,LTE,IAM,604,1,255,51360514,1000
33.379898071289,-7.6210784912109,0,LTE,IAM,604,1,255,51374337,1000
33.569412231445,-7.6444244384766,0,LTE,IAM,604,1,255,51267588,1000
33.583145141602,-7.5839996337891,0,LTE,IAM,604,1,255,51321091,1000
33.596878051758,-7.5936126708984,0,LTE,IAM,604,1,255,51377665,1000
33.569412231445,-7.7062225341797,0,LTE,IAM,604,1,255,51285507,1000
32.893753051758,-6.9220733642578,0,LTE,IAM,604,1,1461,180505886,1000
33.63395690918,-7.3340606689453,0,LTE,IAM,604,1,4011,26312539,1000
32.463912963867,-6.6913604736328,0,LTE,IAM,604,1,1172,180557322,1000
33.609237670898,-7.4933624267578,0,LTE,IAM,604,1,4011,51221505,1000
33.440322875977,-7.8229522705078,0,LTE,IAM,604,1,255,179854337,1000
32.336196899414,-6.3576507568359,0,LTE,IAM,604,1,1171,180480532,1000
30.413589477539,-9.5766448974609,0,LTE,IAM,604,1,255,204806916,1000
32.897872924805,-6.9055938720703,0,LTE,IAM,604,1,1461,180505610,1000
32.88688659668,-6.9179534912109,0,LTE,IAM,604,1,1461,180506378,1000
30.414962768555,-9.5931243896484,0,LTE,IAM,604,1,255,204813830,1000
33.591384887695,-7.6073455810547,0,LTE,IAM,604,1,4011,51271682,1000
33.632583618164,-7.4494171142578,0,LTE,IAM,604,1,4011,51221762,1000
33.595504760742,-7.5180816650391,0,LTE,IAM,604,1,4011,51236611,1000
33.842697143555,-6.8781280517578,0,LTE,IAM,604,1,355,30223,1000
33.683853,-7.408676,0,LTE,IAM,604,1,4011,51419905,1000
33.615417,-7.480316,0,LTE,IAM,604,1,4011,51400194,1000
33.678017,-7.374802,0,LTE,IAM,604,1,4011,51417345,1000
33.599624633789,-7.4837493896484,0,LTE,IAM,604,1,4011,51341314,1000
33.695755004883,-7.3780059814453,0,LTE,IAM,604,1,4011,51414017,1000
33.631210327148,-7.5057220458984,0,LTE,IAM,604,1,4011,51357697,1000
33.702621459961,-7.3821258544922,0,LTE,IAM,604,1,4011,51418113,1000
33.684082,-7.375259,0,LTE,IAM,604,1,4011,51412993,1000
33.698044,-7.389908,0,LTE,IAM,604,1,4011,51415298,1000
33.566665649414,-7.4755096435547,0,LTE,IAM,604,1,4011,51371011,1000
33.687515258789,-7.3766326904297,0,LTE,IAM,604,1,4011,51417857,1000
33.603744506836,-7.4823760986328,0,LTE,IAM,604,1,4011,51346178,1000
33.693008422852,-7.3903656005859,0,LTE,IAM,604,1,4011,51418370,1000
33.709487915039,-7.3423004150391,0,LTE,IAM,604,1,4011,51422466,1000
30.38200378418,-9.5670318603516,0,LTE,IAM,604,1,4021,204826114,1000
33.719101,-7.32896,0,LTE,IAM,604,1,4011,51435010,1000
33.713607788086,-7.3450469970703,0,LTE,IAM,604,1,4011,51430913,1000
30.399856567383,-9.5478057861328,0,LTE,IAM,604,1,4021,204827652,1000
33.673782,-7.427994,0,LTE,IAM,604,1,4011,51421185,1000
30.402603149414,-9.5409393310547,0,LTE,IAM,604,1,4021,204826882,1000
30.390243530273,-9.5766448974609,0,LTE,IAM,604,1,4021,204824838,1000
30.401229858398,-9.5505523681641,0,LTE,IAM,604,1,4021,204827649,1000
30.388870239258,-9.5738983154297,0,LTE,IAM,604,1,4021,204824321,1000
30.395736694336,-9.5079803466797,0,LTE,IAM,604,1,4021,204826625,1000
30.379257202148,-9.5629119873047,0,LTE,IAM,604,1,4021,204824834,1000
33.718185,-7.330627,0,LTE,IAM,604,1,4011,51434498,1000
30.395736694336,-9.5436859130859,0,LTE,IAM,604,1,4021,204828161,1000
30.377883911133,-9.5052337646484,0,LTE,IAM,604,1,4021,204925185,1000
30.40397644043,-9.5862579345703,0,LTE,IAM,604,1,4022,204815622,1000
30.387496948242,-9.4860076904297,0,LTE,IAM,604,1,4021,204852739,1000
30.40397644043,-9.5780181884766,0,LTE,IAM,604,1,4021,204927489,1000
30.391616821289,-9.5107269287109,0,LTE,IAM,604,1,4021,204830211,1000
30.376510620117,-9.4942474365234,0,LTE,IAM,604,1,4021,204829954,1000
30.428695678711,-9.5656585693359,0,LTE,IAM,604,1,4022,204806659,1000
30.413589477539,-9.5725250244141,0,LTE,IAM,604,1,4022,204812801,1000
30.413589477539,-9.5711517333984,0,LTE,IAM,604,1,4022,204804867,1000
30.408096313477,-9.5381927490234,0,LTE,IAM,604,1,4022,204817924,1000
30.40397644043,-9.5862579345703,0,LTE,IAM,604,1,4022,204815619,1000
30.408096313477,-9.5560455322266,0,LTE,IAM,604,1,4022,204803586,1000
30.413589477539,-9.5546722412109,0,LTE,IAM,604,1,4022,204817667,1000
30.41633605957,-9.5478057861328,0,LTE,IAM,604,1,4022,204817665,1000
30.405349731445,-9.5326995849609,0,LTE,IAM,604,1,4021,204829190,1000
30.427322387695,-9.5629119873047,0,LTE,IAM,604,1,4022,204806657,1000
30.391616821289,-9.4983673095703,0,LTE,IAM,604,1,4021,204832257,1000
30.423202514648,-9.5862579345703,0,LTE,IAM,604,1,4031,204807939,1000
30.409469604492,-9.5903778076172,0,LTE,IAM,604,1,4031,204807427,1000
30.406723022461,-9.5931243896484,0,LTE,IAM,604,1,4031,204805377,1000
30.402603,-9.597931,0,LTE,IAM,604,1,4031,204818433,1000
30.410842895508,-9.5931243896484,0,LTE,IAM,604,1,4031,204810754,1000
30.418235,-9.581064,0,LTE,IAM,604,1,4031,204804355,1000
30.398483276367,-9.5876312255859,0,LTE,IAM,604,1,4031,204807429,1000
30.435562133789,-9.5793914794922,0,LTE,IAM,604,1,4031,204803074,1000
30.404892,-9.598618,0,LTE,IAM,604,1,4031,204818435,1000
30.421005,-9.601364,0,LTE,IAM,604,1,4031,204804100,1000
30.408096313477,-9.5766448974609,0,LTE,IAM,604,1,4022,204818177,1000
30.436478,-9.572067,0,LTE,IAM,604,1,4022,204819459,1000
30.417709,-9.599442,0,LTE,IAM,604,1,4031,204804102,1000
33.602715,-7.61792,0,LTE,IAM,604,1,4041,51251718,1000
30.422653,-9.610977,0,LTE,IAM,604,1,4032,204801537,1000
30.436935424805,-9.5958709716797,0,LTE,IAM,604,1,4032,204818690,1000
33.595505,-7.612152,0,LTE,IAM,604,1,4041,51252738,1000
33.594818,-7.609406,0,LTE,IAM,604,1,4041,51241730,1000
28.436050415039,-11.099624633789,0,LTE,IAM,604,1,4031,204914178,1000
28.982620239258,-10.05729675293,0,LTE,IAM,604,1,4031,204910849,1000
30.527572631836,-9.6906280517578,0,LTE,IAM,604,1,4031,204876033,1000
33.594955,-7.612839,0,LTE,IAM,604,1,4041,51241731,1000
33.595505,-7.611603,0,LTE,IAM,604,1,4041,51252741,1000
28.979873657227,-10.055923461914,0,LTE,IAM,604,1,4031,204910851,1000
33.54744,-7.52409,0,LTE,IAM,604,1,4041,51235587,1000
30.430068969727,-9.6356964111328,0,LTE,IAM,604,1,4032,204800771,1000
30.424575805664,-9.6192169189453,0,LTE,IAM,604,1,4032,204800001,1000
30.42594909668,-9.6260833740234,0,LTE,IAM,604,1,4032,204800769,1000
33.552932739258,-7.5167083740234,0,LTE,IAM,604,1,4041,51235586,1000
33.584976,-7.611923,0,LTE,IAM,604,1,4041,51276033,1000
33.587265014648,-7.6073455810547,0,LTE,IAM,604,1,4041,51370241,1000
33.594131469727,-7.5908660888672,0,LTE,IAM,604,1,255,51229186,1000
33.552932739258,-7.7336883544922,0,LTE,IAM,604,1,255,51457025,1000
33.292007446289,-7.5757598876953,0,LTE,IAM,604,1,255,51455490,1000
33.52409362793,-7.6526641845703,0,LTE,IAM,604,1,255,51458305,1000
33.570785522461,-7.7048492431641,0,LTE,IAM,604,1,255,51285505,1000
33.56803894043,-7.5785064697266,0,LTE,IAM,604,1,255,51254275,1000
33.419723510742,-7.6045989990234,0,LTE,IAM,604,1,255,51293442,1000
33.562545776367,-7.6004791259766,0,LTE,IAM,604,1,255,51249411,1000
33.56803894043,-7.5331878662109,0,LTE,IAM,604,1,255,51311617,1000
33.537826538086,-7.5894927978516,0,LTE,IAM,604,1,255,51302401,1000
33.583145141602,-7.5785064697266,0,LTE,IAM,604,1,255,51300098,1000
33.510360717773,-7.6883697509766,0,LTE,IAM,604,1,255,51436547,1000
33.598251342773,-7.6114654541016,0,LTE,IAM,604,1,255,51251717,1000
31.644058227539,-8.0083465576172,0,LTE,IAM,604,1,255,102424835,1000
33.544692993164,-7.7089691162109,0,LTE,IAM,604,1,255,51297793,1000
31.645431518555,-8.0042266845703,0,LTE,IAM,604,1,255,102425091,1000
